tweet,label
"أبل تنشئ أكاديمية لتعليم تطوير تطبيقات iOS http://t.co/g0ZEAlH7iB #iOS10TH http://t.co/g0ZEAlH7iB
",positive
"جوزيه: صحوة الزمالك؟ طبيعية بعد رحيل ""برشلونة إفريقيا"" http://t.co/5xn8FlNHzo http://t.co/5xn8FlNHzo
",neutral
"أوباما يدرس فرض عقوبات جديدة على سوريا: يدرس الرئيس الأميركي باراك أوباما عقوبات جديدة على سوريا يمكن أن تكون... http://t.co/EHeUQswqmt
",negative
"لا أجد سبباً مقنعاً لنشتم #ترامب المرشح #الجمهوريالفرق بينه وبين #هيلاري #كلنتون و #أوباما ومن قبلهم في #امريكا أنه رجل واضح في عداءه لنا
",negative
"ثاني احلى شي بالحياه هو ان هاري يلبس بدل من ماركه غوتشي😍 http://t.co/qRelvwdQBg
",positive
"RT @meyerjody: #مميز جداُ #امرأة مسنة تروي معاناتها وأسرتها لحافهم السماء وفراشهم الارض دمار وقتل وجوع ارادت ايصال #رسالتها الى من شبع وا…
",neutral
"RT @john39: ويقولون ليش نحب ونحترم أردوغانعندما تتحالف بعض الدول للإساءة للسعودية انظر مع من يقف أردوغان http://t.co/xMuAOpDKQR
",neutral
"RT @jensenjessica: كربلاء هذا العام في حلب ، و رضيع الامام الحسين تحت انقاض بيوتها.  #حلب
",negative
"RT @nguyenmelissa: غوميز : قادة الفريق (ميسي وإنييستا و بوسكيتس) ساعدوني كثيراً منذ يومي الأول في التدريبات، و فهم التكتيك و ايضاً التقرب الي باق…
",positive
"RT @evan54: مباراة كرة قدم بين كوريا و إيرانتم وضع لافته في مكان بارز""من هو الحسين""ليقوم الكوريين بالبحث عن الإسلام الرافضيوالت…
",positive
"RT @uwiggins: اللهم إن إخواننا في #حلب ضاقت عليهم الأرض بما رحبت واستقوى عليهم الظالمون فخذ بيدهم وانصرهم نصر عزيز مقتدر#اللهم_آمين_يارب_ا…
",positive
"هيلاري كلنتون:منافسي ترامب معجب بالطغاة مثل فلادمير بوتين...#روسيا
",negative
"RT @mking: لسان حال افراد #المقاومة_الجنوبيةحنا معك يابو فهد عز الاسلام حنا معك وانته تقود المسيرهمهما حصل قدام قدام قدام احوالنا و…
",positive
"#افضل_مباراة_تنس_شاهدتها فيدرر و نادال ويمبلدون 2008 فيدرر وجوكوفيتش ويمبلدون 2014 نادال وجوكوفيتش استراليا 2012 وفرنسا 2013
",positive
"تعرف علي أهم مميزات #هاتف_جوجل الجديد #Pixelhttp://t.co/wNTfrGU6XA http://t.co/wNTfrGU6XA
",positive
"RT @vcollins: إيمري كولاك (ديبورتيفو) : أردا توران مثل أخي و هو قدوة بالنسبة لي ، ميسي الأفضل و انا مُعجب به كثيراً
",positive
"@gsoto بنهدد السعودية بالتوجه لايران..متناسين ان هذا التوجه سيحول مصر لعراق جديدة كما سوريا واليمن..عند وصول ايران لديهم😱😱
",negative
"لعنة الله عليك وعلى طاغية مصر وعلى الحكومة وعلى من يؤيدكم من إعلام قذر ومطبلين وبلطجية وسفلة البشر. http://t.co/ea2lyxNUc5
",negative
"RT @alicia61: مساء يشبه مساء شهر رمضان ، تملئه الطمآنينه وتغشآه رحمة البآرئ ، مساء العاشر من عآمنآ الجديد مساء عاشوراء اللهم ارح قلوبنا…
",positive
"@amy23 @amy23 ماعليك بسويلك جو بخليك بيونسيه العرب
",positive
"RT @michael75: القاريء رعد الكردي .. من السليمانية في العراق .. ما شاء الله وتبارك الله .. على هذا الصوت وكأنه من مزامير دَاوُود.. http://t.co/a6eT0UBsVn
",positive
"قلت لاختي اذا تبغين شي من امازون حطيه في السله.تفاجئت اليوم بذا المبلغ تقريبا =٧٨٧.٥ ريال😨😨الله يهديك يا اختي 😭😭😭 http://t.co/clzY31Qk4P
",neutral
"@jason20 @jason20 @jason20 @jason20 @jason20 هؤلاء صناعة المخابرات الامريكيه كما ذكرت هيلاري كلنتون !! وداعش ايرانيه !!
",negative
"RT @harringtonjonathan: #سعد_الحريري يتهم ايران بتدمير #سوريا والتورط بدماء شعبها ويتوعدها بأن اصوات اطفال #حلب ستظل تقض مضاجع القتلة! #جيري_ماهر
",negative
"RT @christopher79: حارب كلينتون #طالبان .. وحارب بوش #القاعدة .. أما أوباما فحارب #داعش .. يا ترى من التالي وماذا ينتظر شرقنا الأوسط . htt…
",negative
"RT @valenzuelajames: تحية للشقيقة مصر على تصويتها لدحر الإرهاب في سوريا حماية للشعب السوري من وحشية عناصر التنظيمات الإرهابية  #مصر_تصوت_لصالح_ال…
",positive
"كيف أقحمت الصدفة “دونالد ترامب” فى كرة القدم؟ http://t.co/tA0aIil45p http://t.co/tA0aIil45p
",neutral
"@zjones روجر فيدرر يتدرب الآن وبإذن الله راجع بقوة 😉
",positive
"#مصر | شاهد: محمد ناصر يفحم ابراهيم عيسى بشدة: أيوة السعودية هي كفيل سيسي http://t.co/5V9or40hKn
",negative
"بوكيمون جو تصل لأكثر من 500 مليون تثبيت في أندرويد و iOS http://t.co/C7YngTOXGj #موسوعة_التطبيقات
",positive
"#المعلم: #سورية مصممة على تصفية الإرهاب والتوصل إلى حل سياسي للأزمة فيها || http://t.co/wexUHmR86Z
",positive
"RT @nolanjonathon: فيديو.. دمار حي المشهد في #حلب جراء الغارات الجوية الروسية.. .#سوريا #Syria #روسيا http://t.co/Cf41jVu2sb
",negative
"RT @dennissantana: امريكا استخدمت 41 فيتو منع ادانة اسرائيل بمجزارهاعندما يتحدث مجلس الامن عن الشرف! http://t.co/AyZLh7u3Bf
",negative
"RT @denise15: أوباما يتعهد بإرسال الناس إلى المريخ في غضون 15 عاما: وعد الرئيس الأمريكي باراك أوباما اليوم الثلاثاء بالعمل ... http://t.co/HVJ3USfNhI
",positive
"@sarah48 @sarah48 @sarah48 @sarah48 @sarah48 نسينا يوم الخسيسي يلحق اوباما وما سلم عليه مصر اكبر من الخسيسي
",negative
"@sosborne الله يعينكم على حكومتكم طلعتو من مرسي طلع لكم سيسي
",negative
"RT @mcdonaldlisa: #افضل_طقم_لروجر_فيدرروفي الطقم البنك http://t.co/iAE38FbsZp
",positive
"RT @odiaz: @odiaz حرام عليهم 😰 ياربي لك الحمد على نعمة الاسلام
",negative
"@brettstevens ياعم صحف ريال مدريد هتشيلك من ع الارض شيل
",positive
"RT @karina91: افتخر اني عشت زمن ميسي وكريستيانو وفهد المولد
",positive
"حملة هيلاري كلنتون تؤكد وجود سماسرة اردنيين يشترون اصوات لترامب وخصوصا باوهايو 😂
",negative
"“أنستجرام” تطلق تحديثا جديدا لتطبيقها على منصة ويندوز 10 موبايل http://t.co/CjaZX4nLsS
",positive
"إيران: الإصلاحيون والمحافظون يتعايرون بـ «غرين كارد» http://t.co/seuIdEoBR5 http://t.co/seuIdEoBR5
",negative
"مقاتلون على منهاج الحسين عليه السلام#الثورة_الحسينية#الإمام_الحسين#لبيك_ياحسين_YaHussein #ليله_العاشر… http://t.co/djb9qTOwD7
",positive
"RT @garciacrystal: الف مبروك اول ثلاث نقاط ف التصفيات البداية من هنا لاتراخي مع فوساتي والله ياجماعة فرحة الجمهور أجمل من النقاط المهمة الله ي…
",positive
"#أرامكو السعودية أبلغت #مصر شفهيا بالتوقف عن إمدادها بالمواد البتروليةhttp://t.co/9TqhkEBfs1 http://t.co/9TqhkEBfs1
",negative
"RT @hortongeorge: #أماني_العجلان_عار_على_السعودياتأماني العجلان ترفض اسقاط الولاية لأنها ""ترفض الجزئية التي تمس الإسلام"" اذا مره تحبين الإسلام…
",negative
"لما اشوف هيلاري كلنتون ودونالد ترمب يتهاوشون اتذكر فام the campaign
",negative
"@john79 اييي و توني اجيك امازون عندهم شغلات بعد 😍😍 ثانك يوو 😘
",positive
"RT @philip94: فيدرر ما زال متربعا على عرش التنس
",positive
"RT @zhaley: سـاعـة الإشتيـاق ليس لهـا عقـارب .. ومع ذلك تلدغـك في كـل ثانيـة تعيشهـا#قروب_خواطر_للدعم#قروب_فيدرر_للدعم
",negative
"RT @matthewfletcher: مشاعر الختام تبكينا والتلويحات الأخِيرة حقًا موجعه اللهُم أصّلح أقدارنا وحالنا فيما تبقّى لنا من رمضَان .•
",positive
"يُقدم تطبيق 24 hDone تجربة مميزة لإدارة المهام اليومية بفاعلية على أجهزة #أندرويد#نصائح_تقنيةhttp://t.co/8kxNjRrFYf
",positive
"@gspencer @gspencer أعوذ بالله ولا  جستن بيبر 😂
",negative
"RT @martinteresa: غوميز : نستمتع كثيراً في التدريبات في وجود ميسي و نستمتع أكثر حينما يُقدم لنا أشياء جديدة
",positive
"@matthew26 @matthew26 @matthew26 وزي ماتشوف اخي مصطفىبأسم القدس والحسين وزينب تدمر حلب فوق رؤوس اهلها
",negative
"RT @jesus71: @jesus71 @jesus71 ثأرنا لن نتركه وسنأخذه ضعفيناستعدوا يا مملكة الارهاب الداعشيةفوالله العظيم انكم حفرتم قبوركم بأي…
",negative
"جوجل تتحدى أبل وسامسونج بهاتف جديد http://t.co/M7zOiKF85T http://t.co/M7zOiKF85T
",positive
"RT @brianhall: الثاني أن سقوط الأسد سيفتح الباب أمام الإخوان ليكونوا طرفا في حكم سوريا. الأمر الذي قد يعطي دفعة لإخوان مصر، ويشكل ضغطا على ا…
",neutral
"RT @katherinehurley: قامت الدنيا ولم تقعد في حادثة قصف الخيمة في صنعاء، بينما حلب بأكملها تُدمّر على رؤوس ساكنيها بنسائهم وأطفالهم وكهولهم، ولم…
",negative
"RT @nsanchez: إسرائيل تتوقع ""الأسوأ"" بعد عملية القدسhttp://t.co/aFl4ULVKdN البديلhttp://t.co/aFl4ULVKdN
",negative
"RT @janiceholden: قال شيخ الإسلام ابن تيمية رحمه الله ""تأملت أنفع الدعاء فإذا هو ؛ سؤال الله العون على مرضاته"" #الوتر يحبه الله منك ✨
",positive
"قبل أن يسدل #أسبوع_الموضة ستاره، انتقت النجمة #CateBlanchett أنسامبل بغاية الأناقة من #Gucci، ما رأيك بإطلالتها؟http://t.co/UCTsmc8BIM
",positive
"RT @chiggins: مراحل حياة شحنة ..موقع أمازون ..http://t.co/idtNw6Zqno
",neutral
"RT @kristin17: إيزكويل غاراي : لتقييم مدى توفيقي بقرار خروجي من ريال مدريد ما عليك سوى رؤية الثلاث مواسم التي قضيتها في بنفيكا كانت لا تُصدقّ.
",positive
"الحلقة 209: حل مشكلة عدم عمل الويفي Wifi بعد الترقية الى ويندوز 10 http://t.co/DbW1rkoRfc
",positive
"بالفيديو.. شقيقة بيونسيه تنافسها وكريغ لن يترك جيمس بوند http://t.co/mOVUyH1Adc http://t.co/mOVUyH1Adc http://t.co/mOVUyH1Adc
",neutral
"أفضل تطبيقات أندرويد لهذا الأسبوعhttp://t.co/t5SlBKrPiC http://t.co/t5SlBKrPiC
",positive
"RT @alexsims: مواقف الحبيبة مصر الدولية مواقف محترمة ويفخر بها كل مواطن عربي وعلى رأسها مواقفها الشجاعة بمحاربة الإرهاب بشكل عام وفي كل…
",positive
